Concept Id,Name,Description,Synonyms,Answers,Set Members,Class,Datatype,Changed By,Creator
3561,"Cross Match (Panel)","Cross Match","Cross Match (Panel)","","Blood Group (Relative)
HCV ELISA
HbsAg ELISA
Cross Match
VDRL ELISA
HIV Tridot
HbsAg Rapid
HCV Tridot
HIV ELISA (Blood)
VDRL Rapid
Haemoglobin
Patient Blood Group
Haemoglobin (Relative)
Malaria Parasite","LabSet","N/A","Super Man","Super Man"
3562,"Differential Count","Differential Count","Differential Count","","Eosinophil
Lymphocyte
Monocyte
Basophil
Polymorph","LabSet","N/A","Super Man","Super Man"
3563,"Electrolyte","Electrolyte","Electrolyte","","Calcium (mmole/l)
Sodium
Magnesium
Phosphorous
Potassium","LabSet","N/A","Super Man","Super Man"
3564,"Environment","Environment","Environment","","pH (Stool)
Reducing substance","LabSet","N/A","Super Man","Super Man"
3565,"Haematology","Haematology","Haematology","","Coombs Test (Indirect)
Coombs Test (Direct)
HPLC
G6PD","LabSet","N/A","Super Man","Super Man"
3566,"Prothrombin Time","Prothrombin Time","Prothrombin Time","","Prothrombin Time (Control) (Serum)
Prothrombin Time (Test) (Serum)
INR Ratio (Serum)","LabSet","N/A","Super Man","Super Man"
3567,"Routine Blood","Routine Blood","Routine Blood","","Packed Cell Volume (PCV)
Absolute Eosinphil Count
Total Leucocyte Count (Blood)
Reticulocyte count","LabSet","N/A","Super Man","Super Man"
3568,"Routine Urine","Routine Urine","Routine Urine","","Albumin (Routine Urine)
Sugar (Routine Urin)
pH (Urine)
Specific Gravity","LabSet","N/A","Super Man","Super Man"
3569,"Semen Analysis","Semen Analysis","Semen Analysis","","Pus Cells (Semen)
Viscoscity
RBC (Semen)
Volume (Semen)
Morphology
Motility
Liquification time
Parasite
Total Count
Result
Gram Stain (Semen)
Colour","LabSet","N/A","Super Man","Super Man"
3570,"Stool Microscopy w/o Concetration","Stool Microscopy w/o Concetration","Stool Microscopy w/o Concetration","","Pus Cells (Stool)
Others (Stool w/o concentration)
Fat Droplets (w/o concentration)
Food Particles (w/o concentration)
Quality
Color (w/o concentration)
Ova/Parasite/Cyst
RBC (Stool)","LabSet","N/A","Super Man","Super Man"
3571,"Stool Microscopy with Concetration","Stool Microscopy with Concetration","Stool Microscopy with Concetration","","Pus Cells (Stool)
Others (Stool with concentration)
Quality
Color (with concentration)
Fat Droplets (with concentration)
Ova/Parasite/Cyst
RBC (Stool)
Food Particles (with concentration)","LabSet","N/A","Super Man","Super Man"
3572,"Thyroid Function","Thyroid Function","Thyroid Function","","T3
T4
TSH","LabSet","N/A","Super Man","Super Man"
3573,"Urine LE/Nitrite","Urine LE/Nitrite","Urine LE/Nitrite","","Nitrite
LE (Urine)","LabSet","N/A","Super Man","Super Man"
3574,"Urine Microscopy","Urine Microscopy","Urine Microscopy","","RBC (Urine)
Vaginal Trichomonas
Crystal
Others (Urine)
Epithelial Cells
Pus Cells (Urine)
Cast
Yeast Cell","LabSet","N/A","Super Man","Super Man"
3575,"Vaginal Panel","Vaginal Panel","Vaginal Panel","","Microscopy of KOH mount
Microscopy of Saline mount
Whiff test
pH (Vaginal)
Gram Stain (Vaginal)
LE (Vaginal)","LabSet","N/A","Super Man","Super Man"
3576,"Urine Protein Creatinine Ratio (Panel)","Urine Protein Creatinine Ratio","Urine Protein Creatinine Ratio (Panel)","","Urine Protein
Urine Protein Creatinine Ratio
Urine Creatinine","LabSet","N/A","Super Man","Super Man"
3577,"Haemogram","","Haemogram","","Haemoglobin
Platelet Count
MCV
Total Leucocyte Count (Blood)","LabSet","N/A","Super Man","Super Man"
3578,"Tuberculosis, Culture Result","","Tuberculosis, Culture Result","","","LabSet","N/A","Super Man","Super Man"
3579,"Culture Result","","Culture Result","","","LabSet","N/A","Super Man","Super Man"
3580,"Tuberculosis, Second Line Drugs Culture Result","","Tuberculosis, Second Line Drugs Culture Result","","","LabSet","N/A","Super Man","Super Man"
3581,"Second Line Drugs","","Second Line Drugs","","","LabSet","N/A","Super Man","Super Man"
3582,"Tuberculosis, Second Line Drugs Sensitivity Result","","Tuberculosis, Second Line Drugs Sensitivity Result","","","LabSet","N/A","Super Man","Super Man"
3583,"Tuberculosis, Second Line Drugs Resistance Result","","Tuberculosis, Second Line Drugs Resistance Result","","","LabSet","N/A","Super Man","Super Man"
3584,"Second Line Drug","","Second Line Drug","","","LabSet","N/A","Super Man","Super Man"
3585,"First Line Drugs","","First Line Drugs","","","LabSet","N/A","Super Man","Super Man"
3586,"Tuberculosis, First Line Drugs Sensitivity Result","","Tuberculosis, First Line Drugs Sensitivity Result","","","LabSet","N/A","Super Man","Super Man"
3587,"Tuberculosis, First Line Drugs Resistance Result","","Tuberculosis, First Line Drugs Resistance Result","","","LabSet","N/A","Super Man","Super Man"
3588,"Tuberculosis, Drugs Resistance Result","","Tuberculosis, Drugs Resistance Result","","","LabSet","N/A","Super Man","Super Man"
3589,"Exam","","Exam","","Test1
Test2","LabSet","N/A","Super Man","Super Man"
3590,"Blood (EDTA)","","Blood (EDTA)","","","Sample","N/A","Super Man","Super Man"
3591,"BodyFluid","","BodyFluid","","","Sample","N/A","Super Man","Super Man"
3592,"Body Fluid","","Body Fluid","","","Sample","N/A","Super Man","Super Man"
3593,"Montoux Test","","Montoux Test
Montoux","","Montoux Test (Test)","Sample","N/A","Super Man","Super Man"
3594,"Montoux","","Montoux","","","Sample","N/A","Super Man","Super Man"
3595,"SlitSkin","","SlitSkin","","","Sample","N/A","Super Man","Super Man"
3596,"Vaginal","","Vaginal","","","Sample","N/A","Super Man","Super Man"
3597,"Tissue","","Tissue","","Culture (Tissue)
Gram Stain (Tissue)
ZN Stain (Tissue)
Histopathology (Tissue)
Fine Needle Aspiration Cytology (FNAC)
Cytopathology (Tissue)
LPA (Tissue)
LJ (Tissue)
CBNAAT (Tissue)","Sample","N/A","Super Man","Super Man"
3598,"Scrapping for Fungus","","Scrapping for Fungus
Scrap","","Scrapping for Fungus (Test)","Sample","N/A","Super Man","Super Man"
3599,"Scrap","","Scrap","","","Sample","N/A","Super Man","Super Man"
3600,"Asitic Fluid","Asitic Fluid","Asitic Fluid","","Culture (Asitic Fluid)
Protein (Asitic Fluid)
ZN Stain (Asitic Fluid)
Differential Count (Asitic Fluid)
Gram Stain (Asitic Fluid)
Sugar (Asitic Fluid)
Total Leucocyte Count (Asitic Fluid)
Cytology (Asitic Fluid)
Adinosin diamarese (Asitic Fluid)
LPA (Asitic Fluid)
LJ (Asitic Fluid)
CBNAAT (Asitic Fluid)","Sample","N/A","Super Man","Super Man"
3601,"Asitic Fluid Panel","","Asitic Fluid Panel","","","Sample","N/A","Super Man","Super Man"
3602,"CSF Panel","","CSF Panel","","","Sample","N/A","Super Man","Super Man"
3603,"Knee Joint Fluid","Knee Joint Fluid","Knee Joint Fluid","","Culture (Knee Joint Fluid)
Cytology (Knee Joint Fluid)
ZN Stain (Knee Joint Fluid)
Sugar (Knee Joint Fluid)
Protein (Knee Joint Fluid)
Gram Stain (Knee Joint Fluid)
Total Leucocyte Count (Knee Joint Fluid)
Differential Count (Knee Joint Fluid)
Adinosin diamarese (Knee Joint Fluid)
LPA (Knee Joint Fluid)
LJ (Knee Joint Fluid)
CBNAAT (Knee Joint Fluid)","Sample","N/A","Super Man","Super Man"
3604,"Knee Joint Fluid Panel","","Knee Joint Fluid Panel","","","Sample","N/A","Super Man","Super Man"
3605,"Plural Fluid","","Plural Fluid","","","Sample","N/A","Super Man","Super Man"
3606,"Pleural Fluid Panel","","Pleural Fluid Panel","","","Sample","N/A","Super Man","Super Man"
3607,"Pus (Panel)","","Pus (Panel)","","","Sample","N/A","Super Man","Super Man"
3608,"Sample Pus","","Sample Pus","","","Sample","N/A","Super Man","Super Man"
3609,"Pyrotinial Fluid","","Pyrotinial Fluid","","","Sample","N/A","Super Man","Super Man"
3610,"Peritoneal Fluid Panel","","Peritoneal Fluid Panel","","","Sample","N/A","Super Man","Super Man"
3611,"Gastric Lavarge","","Gastric Lavarge","","","Sample","N/A","Super Man","Super Man"
3612,"Gastric Lavage","","Gastric Lavage","","","Sample","N/A","Super Man","Super Man"
3613,"Gastric Lavage (GAL)","","Gastric Lavage (GAL)","","Pus Cell (GAL)
Red Blood Cell (GAL)
Epithelial Cell (GAL)
Parasite (GAL)
ZN Stain (GAL)
Gram Stain (GAL)
AFB Culture (GAL)
Cytology (GAL)
Routine Microbiology Culture (GAL)
Adinosin diamarese (GAL)
LPA (GAL)
LJ (GAL)
CBNAAT (GAL)","Sample","N/A","Super Man","Super Man"
3614,"Bronchoscopy Lavarge (BAL)","","Bronchoscopy Lavarge (BAL)","","","Sample","N/A","Super Man","Super Man"
3615,"Bronchoscopy Lavage (BAL)","","Bronchoscopy Lavage (BAL)","","Pus Cell (BAL)
Red Blood Cell (BAL)
Epithelial Cell (BAL)
Parasite (BAL)
ZN Stain (BAL)
Gram Stain (BAL)
AFB Culture (BAL)
Cytology (BAL)
Routine Microbiology Culture (BAL)
Adinosin diamarese (BAL)
LPA (BAL)
LJ (BAL)
CBNAAT (BAL)","Sample","N/A","Super Man","Super Man"
3616,"Vaginal Fluid","","Vaginal Fluid","","Normal Saline mount (Vaginal Fluid)
KOH mount (Vaginal mount)
pH (Vaginal Fluid)
Whiff test (Vaginal Fluid)
Gram Stain (Vaginal Fluid)
Zn Stain (Vaginal Fluid)
Cytology (Vaginal Fluid)
LPA (Vaginal Fluid)
LJ (Vaginal Fluid)
CBNAAT (Vaginal Fluid)","Sample","N/A","Super Man","Super Man"
3617,"GAL","","GAL","","","Sample","N/A","Super Man","Super Man"
3618,"Other Body Fluids","","Other Body Fluids","","LPA (Other Body Fluids)
LJ (Other Body Fluids)
CBNAAT (Other Body Fluids)","Sample","N/A","Super Man","Super Man"
3619,"Routine Microbiology Culture (BAL)","","Routine Microbiology Culture (BAL)","","","Test","Text","Super Man","Super Man"
3620,"Cross Match (Panel)""","Cross Match","Cross Match (Panel)"","","Blood Group (Relative)
HCV ELISA
HbsAg ELISA
Cross Match
VDRL ELISA
HIV Tridot
HbsAg Rapid
HCV Tridot
HIV ELISA (Blood)
VDRL Rapid
Haemoglobin
Patient Blood Group
Haemoglobin (Relative)
Malaria Parasite","LabSet","N/A","Super Man","Super Man"
3621,"Follow-up Condition","","Follow-up Condition
Follow-up Condition","","","Misc","Text","Super User","Super User"
3622,"Non-Coded Condition","","Non-Coded Condition
Non-Coded Condition","","","Question","Text","Super User","Super User"
3623,"Offline Concepts","","Offline Concepts","","All Observation Templates
History and Examination
Chief Complaint Data
Chief Complaint
Non-Coded Chief Complaint
Chief Complaint Duration
Chief Complaint Notes
History Notes
Examination Notes
Smoking History
Consultation Images
Image
Patient Video
Vitals
Pulse Data
Pulse
Pulse Abnormal
Blood Pressure
Systolic Data
Systolic
Systolic Abnormal
Diastolic Data
Diastolic
Diastolic Abnormal
Posture
Temperature Data
Temperature
Temperature Abnormal
RR Data
RR
RR Abnormal
SPO2 Data
SPO2
SPO2 Abnormal
Second Vitals
Obstetrics
P/A (PER ABDOMEN)
Fundal Height (Weeks)
P/A Presenting Part
FHS
LMP
Amount of Liquor
Gynaecology
P/S (Per Speculum) - Cervix
Cervix Size
VIA Test
Discharge Summary
Hospital Course
History and Examination Notes
 Surgeries and Procedures
Date of Operation
Operative Procedure
Follow up Date
Lab Investigation Notes
Radiology Notes
Other Notes
Additional Advice on Discharge
Discharge Summary, Plan for follow up
Tuberculosis Intake Template
Tuberculosis, Symptoms & Duration
Tuberculosis, Symptoms
Tuberculosis, Symptoms Duration
Tuberculosis, Symptoms  duration
Tuberculosis, Comorbidity
Tuberculosis, Treatment Plan
Tuberculosis, Next Followup Visit
Tuberculosis, Plan for next visit
Tuberculosis, Admission
Tuberculosis, Need of Admission
Tuberculosis, Indication for Admission
Tuberculosis, History of TB Contact
Tuberculosis, Family member died of TB
Tuberculosis, Past Treatment History
Tuberculosis, Duration since last treatment
Tuberculosis, Duration of last treatment
Tuberculosis, Past Treatment Facility
Tuberculosis, Past Treatment Details
Tuberculosis, Type
Tuberculosis, Patient Category
Tuberculosis, Extrapulmonary TB
Tuberculosis, Extrapulmonary Site
Tuberculosis, Lymph Node
Tuberculosis, Lymph Node Size
Tuberculosis, Lymph Node Pain
Tuberculosis, Lymph Node Discharge, Sinus, Ulcer
Tuberculosis, Pleural TB
Tuberculosis, Pleural TB Respiratory Rate
Tuberculosis, X-Ray Findings
Tuberculosis, X-Ray Extent
Tuberculosis, X-Ray Cavity
Tuberculosis, Basis of Diagnosis
Tuberculosis Followup Template
Tuberculosis, Output of Treatment
Tuberculosis, Followup Visit
Tuberculosis, Family Screened
Tuberculosis, Symptoms Relief
Tuberculosis, Fever
Tuberculosis, Cough
Tuberculosis, Anorexia
Tuberculosis, Chest Pain
Tuberculosis, Breathlessness
Tuberculosis Followup, Lymph Node Size
Tuberculosis, Examination
Tuberculosis, Treatment Compliance
Tuberculosis, Adverse Effects
Tuberculosis, Treatment for adverse effects
Tuberculosis, Visit Impression
ANC
ANC, Gravida
ANC, Blood Transfusion Quantity
ANC, HIV
ANC, HIV Counseling
ANC, HIV Testing
ANC, HIV Test Date
ANC, HIV Result Received
ANC, HIV Test Result
ANC, Partner HIV Status
ANC, Partner Referred
ANC, ART Started
ANC, ART Start Date
ANC, Syphilis
ANC, Syphilis Counseling
ANC, Syphilis Tested
ANC, Second Result
ANC, Syphilis Treated
ANC, Parity
ANC, Last Menstrual Period
ANC, Expected Delivery Date
ANC, First TD Date
ANC, Second TD Date
ANC, Third TD Date
ANC, Blood Transfusion Provided
ANC, Blood Transfusion Date
Diabetes, Intake
Diabetes, Diagnosis Details
Diabetes, Last Visit Date
Diabetes, Previous Followup Location
Diabetes, Diagnosis Confirmed
Diabetes, Diabetes Type
Diabetes, Last Known A1C Date
Diabetes, Last known A1C Result
Diabetes, Last Known Fasting Blood Sugar
Diabetes, Diagnostic Clues
Diabetes, Suspicion
Diabetes, Cormorbidities
Diabetes, Family History of Diabetes
Diabetes, Details Of Family History Of Diabetes
Diabetes, Past Diagnosis
Diabetes, A1C
Diabetes, Fasting Glucose
Diabetes, Lipid Panel
Diabetes, Exercise
Diabetes, Exposures
Diabetes, Smoking History
Diabetes, Packs Per Day
Diabetes, Number Of Years
Diabetes, Alcohol Abuse
Diabetes, Details Of Alcohol Abuse
Diabetes, Current Home Medications
Diabetes, Other Current Home Medications
Diabetes, Progress
Diabetes, Blood Pressure
Diabetes, Systolic Data
Diabetes, Systolic
Diabetes, Systolic Abnormal
Diabetes, Diastolic Data
Diabetes, Diastolic
Diabetes, Diastolic Abnormal
Diabetes, Last A1C Date
Diabetes, Patient on Enalapril
Diabetes, LDL
Diabetes, Last LDL Date
Diabetes, Ulcers on Feet
Diabetes, Last Eye Exam Date
Hypertension, Intake
Hypertension, Diagnosis Details
Hypertension, Last Visit Date
Hypertension, Previous Followup Location
Hypertension, Diagnosis Status
Hypertension, Date Confirmed
Hypertension, Hypertensive Emergency
Hypertension, Hypertensive Emergency 12 Months
Hypertension, Hypertensive Emergency Cause
Hypertension, Past Diagnostics
Hypertension, EKG
Hypertension, Echocardiogram
Hypertension, Lipids
Hypertension, Etiology
Hypertension, Primary Hypertension
Hypertension, Secondary Hypertension
Hypertension, Exposures
Hypertension, Smoking History
Hypertension, Smokes Packs Per Day
Hypertension, Number of years since smoking
Hypertension, Alcohol Abuse
Hypertension, Alcohol Abuse Details
Hypertension, Current Home Medications
Hypertension, Progress
Hypertension, Blood Pressure
Hypertension, Systolic data
Hypertension, Systolic
Hypertension, Systolic Abnormal
Hypertension, Diastolic Data
Hypertension, Diastolic
Hypertension, Diastolic Abnormal
Hypertension, What was BP at last visit
Hypertension, Last Cr
Hypertension, Last Cr Date
Hypertension, Last LDL
Hypertension, Last LDL Date
Malaria
Malaria, Parents Name
Malaria, Drug regimen
Malaria, Malaria PF Patients Follow Up Test Ordered
Malaria, Death Date
Malaria, Remarks
Malaria, Contact number
Malaria, Receptivity
Malaria, Source
Malaria, Pregnant
Malaria, Malaria Type
Malaria, Classification
Malaria, Finding
Malaria, Treatment Start Date
Death Note
Death Note, Pronounced Death Date and Time
Death Note, Maternal Death
Death Note, Death occured post operative
Death Note, Surgery While Hospitalized
Death Note, Hospital Course
Death Note, Medico Legal / Police Case
Death Note, Family Aware of Death
Death Note, MDGP Notified at
Death Note, Provider Name
Death Note, Brought dead
Death Note, Expected / Unexpected
Death Note, Postmortem done
Death Note, Primary Cause of Death
Death Note, Secondary Cause of Death
Death Note, Tertiary Cause of Death
Death Note, Other Co-morbidities
Delivery note
Delivery Note, Delivery date and time
Delivery Note, Meconium Stained Liquor
Delivery Note, Method of delivery of placenta
Delivery Note, Placenta delivery status
Delivery Note, Membrane condition
Delivery Note, Perineum condition
Delivery Note, Suturing
Delivery Note, Total blood loss
Delivery Note, Post delivery drugs
Delivery Note, Blood transfusion provided
Delivery Note, Delivery location
Delivery Note, Blood transfusion quantity
Delivery Note, Liveborn infant details
Delivery Note, Liveborn gender
Delivery Note, Liveborn weight
Delivery Note, Liveborn APGAR score at 1 minute
Delivery Note, Liverborn APGAR score at 5 minutes
Delivery Note, New Born Status
Delivery Note, Liveborn defects present
Delivery Note, Congenital Anomalies
Delivery Note, Chlorhexidine applied on cord
Delivery Note, Stillbirth type
Delivery Note, Other Complications
Delivery Note, Treatment Suggestion
Delivery Note, Delivery service done by
Delivery Note, Main Attendant Name
Delivery Note, Patient Condition at the time of admission
Gestation period data
Delivery Note, Gestation period
Gestation Period Abnormal
Delivery Note, Method of Delivery
Delivery Note, Outcome of Delivery
Delivery Note, Fetal Presentation
Childhood Illness( Children aged below 2 months)
PSBI/LBI/NBI
PSBI/LBI/NBI, Symptoms
Umbilicus Infection
PSBI/LBI/NBI, Skin Pustules
PSBI/LBI/NBI, Movement
PSBI/LBI/NBI, Jaundice
Childhood Illness, Remarks
Childhood Illness,  Diarrhoea
Childhood Illness, Diarrhoea present
Diarrhoea, Days
Diarrhoea, Symptoms
Diarrhoea, Skin pinch
Childhood Illness, Dehydration Status
Low weight/ Feeding Problem
Difficult feeding
Breastfed
Breastfeeding frequency
Low weight/ Feeding Problem, Other food and drinks
Receive other food and drinks
Other food and drinks frequency
Other food and drinks fed by
Weight condition
Thrush in the mouth
Assess breast feeding
Breastfeeding attachment
Breastfeeding suckling
Childhood Illness,  2months,  Counseling
Childhood Illness, Counseling provided
Childhood Illness, 2 months, Counseling purpose
Childhood Illness, Vitamin A Capsules Provided
Childhood Illness, Albendazole Given
Childhood Illness, Referred out
Childhood Illness, Follow up result
Childhood Illness( Children aged 2 months to 5 years)
Childhood Illness, General Danger Signs
